tx_id,timestamp,src_type,src_id,dst_type,dst_id,amount,currency,channel,src_country,dst_country,is_cross_border,rule_hits,anomaly_score,label
1514,2025-08-14T19:52:11Z,company,25,customer,33,2213.59,EUR,SEPA,AE,FR,True,,37,normal
1515,2025-08-03T07:40:11Z,company,52,customer,158,6788.96,CHF,SEPA,SG,FR,True,,25,normal
1516,2025-08-07T18:09:11Z,customer,47,company,50,1232.19,EUR,CASH,FR,BE,True,,25,normal
1517,2025-07-21T01:42:11Z,company,34,customer,56,4442.1,USD,PSU-PSD2,NG,FR,True,HIGH_RISK_JURISDICTION;ODD_HOUR_ACTIVITY;HIGH_RISK_ENTITY,58,normal
1518,2025-07-23T00:53:11Z,customer,128,company,41,11083.15,USD,PSU-PSD2,FR,GB,True,ODD_HOUR_ACTIVITY,38,normal
1519,2025-08-19T09:10:11Z,customer,195,company,18,2331.72,GBP,CASH,FR,IE,True,,17,normal
1520,2025-07-21T08:55:11Z,customer,71,company,60,1982.66,CHF,CRYPTO,FR,CH,True,FONDS_SEIN_PAYS_TIER,50,normal
1521,2025-07-26T07:13:11Z,customer,21,company,51,2101.95,CHF,CARD,FR,BE,True,,13,normal
1522,2025-07-20T08:35:11Z,customer,134,company,63,679.5,GBP,SWIFT,FR,IR,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,36,normal
1523,2025-08-23T06:35:11Z,customer,68,customer,101,1448.41,CHF,SEPA,FR,FR,False,,32,normal
1524,2025-08-25T05:12:11Z,customer,196,customer,144,6967.2,EUR,SEPA,FR,FR,False,,23,normal
1525,2025-08-15T18:04:11Z,customer,101,customer,54,2710.79,USD,SEPA,FR,FR,False,,24,normal
1526,2025-07-22T06:24:11Z,customer,55,company,57,525.88,CHF,CRYPTO,FR,AE,True,FONDS_SEIN_PAYS_TIER,36,normal
1527,2025-07-17T16:02:11Z,customer,25,customer,94,3397.82,GBP,CARD,FR,FR,False,,9,normal
1528,2025-08-25T13:44:11Z,customer,145,customer,180,1400.89,USD,SEPA,FR,FR,False,,29,normal
1529,2025-08-03T17:55:11Z,company,60,company,28,729.07,USD,CARD,CH,DE,True,,20,normal
1530,2025-08-31T13:10:11Z,customer,133,customer,156,1453.94,USD,SEPA,FR,FR,False,,24,normal
1531,2025-08-24T10:38:11Z,customer,159,customer,47,837.06,USD,SWIFT,FR,FR,False,,30,normal
1532,2025-09-06T08:49:11Z,company,24,customer,182,1663.82,EUR,CASH,AE,FR,True,,21,normal
1533,2025-09-02T08:38:11Z,customer,53,company,8,1733.09,CHF,PSU-PSD2,FR,CN,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION;HIGH_RISK_ENTITY,71,normal
1534,2025-07-21T05:46:11Z,company,67,customer,141,749.69,EUR,SWIFT,IR,FR,True,HIGH_RISK_JURISDICTION,27,normal
1535,2025-09-01T13:11:11Z,company,21,customer,44,3347.38,GBP,SEPA,GB,FR,True,,35,normal
1536,2025-08-21T08:38:11Z,customer,118,customer,157,4336.31,USD,SWIFT,FR,FR,False,,3,normal
1537,2025-08-03T03:28:11Z,company,2,company,80,713.08,CHF,CARD,IE,IE,False,,8,normal
1538,2025-08-21T01:48:11Z,customer,143,company,34,812.94,EUR,CASH,FR,NG,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,41,normal
1539,2025-08-19T18:05:11Z,company,56,customer,12,313.09,CHF,CARD,NG,FR,True,HIGH_RISK_JURISDICTION;HIGH_RISK_ENTITY,43,normal
1540,2025-08-26T23:00:11Z,customer,123,company,76,580.99,EUR,CARD,FR,ES,True,,15,normal
1541,2025-09-01T15:49:11Z,company,23,customer,17,224.0,CHF,SEPA,IT,FR,True,,10,normal
1542,2025-08-26T10:22:11Z,customer,40,company,80,4532.29,USD,CRYPTO,FR,IE,True,,24,normal
1543,2025-07-21T08:16:11Z,customer,149,customer,153,3790.14,EUR,CARD,FR,FR,False,,25,normal
1544,2025-07-28T07:47:11Z,customer,155,customer,46,744.88,GBP,CRYPTO,FR,FR,False,,7,normal
1545,2025-07-14T14:04:11Z,customer,114,customer,198,1185.05,CHF,CARD,FR,FR,False,,30,normal
1546,2025-07-22T06:41:11Z,customer,186,company,34,356.69,USD,SEPA,FR,NG,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,42,normal
1547,2025-09-02T15:22:11Z,customer,35,customer,188,128.26,CHF,SEPA,FR,FR,False,,7,normal
1548,2025-07-11T10:35:11Z,customer,184,company,28,1058.51,USD,CASH,FR,DE,True,,18,normal
1549,2025-09-04T06:44:11Z,company,16,customer,185,8339.6,CHF,SWIFT,US,FR,True,,13,normal
1550,2025-08-25T18:27:11Z,customer,166,customer,64,1324.44,EUR,CRYPTO,FR,FR,False,,16,normal
1551,2025-09-04T10:53:11Z,customer,48,company,30,1825.61,EUR,CASH,FR,IT,True,,30,normal
1552,2025-08-04T14:07:11Z,customer,63,customer,190,1690.87,EUR,SWIFT,FR,FR,False,,19,normal
1553,2025-07-29T10:40:11Z,company,11,company,26,244.17,EUR,CRYPTO,NG,RU,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,51,normal
1554,2025-07-11T09:32:11Z,company,49,customer,90,2343.09,GBP,CASH,US,FR,True,,22,normal
1555,2025-08-15T02:42:11Z,company,18,company,37,396.14,CHF,CRYPTO,IE,CN,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,49,normal
1556,2025-07-28T21:13:11Z,customer,24,customer,188,252.63,EUR,CASH,FR,FR,False,,19,normal
1557,2025-07-22T06:47:11Z,company,40,company,60,3521.54,GBP,PSU-PSD2,GB,CH,True,FONDS_SEIN_PAYS_TIER,33,normal
1558,2025-08-09T13:52:11Z,customer,197,customer,173,1407.87,CHF,SWIFT,FR,FR,False,,19,normal
1559,2025-07-28T14:26:11Z,company,79,customer,158,2355.22,CHF,CASH,GB,FR,True,,22,normal
1560,2025-08-26T05:14:11Z,customer,58,customer,170,797.53,EUR,CASH,FR,FR,False,,28,normal
1561,2025-08-03T19:43:11Z,company,59,customer,115,972.02,CHF,SEPA,AE,FR,True,,11,normal
1562,2025-07-15T23:19:11Z,company,42,customer,136,411.82,CHF,CASH,NG,FR,True,HIGH_RISK_JURISDICTION;HIGH_RISK_ENTITY,49,normal
1563,2025-07-15T01:33:11Z,customer,106,customer,89,3732.94,CHF,CRYPTO,FR,FR,False,ODD_HOUR_ACTIVITY,29,normal
1564,2025-09-08T06:54:11Z,company,53,company,73,2993.64,USD,PSU-PSD2,CH,DE,True,,12,normal
1565,2025-08-26T00:34:11Z,customer,90,company,79,1690.69,GBP,SWIFT,FR,GB,True,HIGH_RISK_ENTITY,42,normal
1566,2025-08-26T21:39:11Z,customer,140,company,72,1942.02,EUR,SEPA,FR,LU,True,,11,normal
1567,2025-07-18T15:48:11Z,customer,137,customer,3,8029.78,CHF,PSU-PSD2,FR,FR,False,,14,normal
1568,2025-08-08T13:54:11Z,customer,189,customer,72,1197.37,CHF,SWIFT,FR,FR,False,,37,normal
1569,2025-07-23T10:35:11Z,customer,94,company,2,3726.66,USD,CRYPTO,FR,IE,True,,29,normal
1570,2025-08-16T00:48:11Z,company,5,customer,15,297.35,EUR,CRYPTO,LU,FR,True,,10,normal
1571,2025-07-26T11:50:11Z,company,20,company,31,623.76,EUR,SEPA,GB,BE,True,,22,normal
1572,2025-07-31T02:35:11Z,company,36,company,37,1909.03,CHF,CRYPTO,IT,CN,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,49,normal
1573,2025-08-31T03:12:11Z,customer,160,customer,22,3165.9,GBP,CRYPTO,FR,FR,False,ODD_HOUR_ACTIVITY,17,normal
1574,2025-08-04T18:47:11Z,company,30,customer,98,1565.46,EUR,PSU-PSD2,IT,FR,True,,24,normal
1575,2025-08-21T11:19:11Z,company,24,customer,101,927.94,USD,CASH,AE,FR,True,,15,normal
1576,2025-08-04T00:07:11Z,company,60,company,42,721.57,EUR,CASH,CH,NG,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,46,normal
1577,2025-08-25T07:13:11Z,customer,102,customer,148,363.18,EUR,CARD,FR,FR,False,,33,normal
1578,2025-08-06T21:41:11Z,company,17,customer,132,1890.92,GBP,CARD,SG,FR,True,,32,normal
1579,2025-07-26T10:18:11Z,customer,13,company,60,3015.37,USD,CASH,FR,CH,True,FONDS_SEIN_PAYS_TIER,33,normal
1580,2025-08-06T03:37:11Z,customer,23,customer,6,487.22,USD,SWIFT,FR,FR,False,,10,normal
1581,2025-08-13T05:38:11Z,customer,88,company,78,4442.81,GBP,SEPA,FR,AE,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_ENTITY,47,normal
1582,2025-08-14T15:21:11Z,customer,99,company,69,4264.63,EUR,PSU-PSD2,FR,IR,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,36,normal
1583,2025-08-16T09:13:11Z,customer,83,company,30,32.43,EUR,PSU-PSD2,FR,IT,True,,23,normal
1584,2025-08-15T07:16:11Z,customer,50,company,68,3198.71,CHF,SWIFT,FR,CH,True,FONDS_SEIN_PAYS_TIER,45,normal
1585,2025-07-30T03:40:11Z,company,22,company,58,2314.97,CHF,SEPA,IE,CN,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION;ODD_HOUR_ACTIVITY,67,normal
1586,2025-09-08T08:41:11Z,company,57,company,60,4457.29,GBP,CARD,AE,CH,True,FONDS_SEIN_PAYS_TIER,34,normal
1587,2025-08-09T21:01:11Z,company,55,customer,138,1137.17,GBP,SEPA,NG,FR,True,HIGH_RISK_JURISDICTION,45,normal
1588,2025-08-24T07:42:11Z,company,5,customer,51,4599.48,EUR,SEPA,LU,FR,True,,22,normal
1589,2025-07-12T12:18:11Z,customer,185,company,41,2049.28,CHF,CRYPTO,FR,GB,True,,13,normal
1590,2025-07-27T10:15:11Z,company,28,company,50,5067.18,GBP,SWIFT,DE,BE,True,,26,normal
1591,2025-08-30T16:53:11Z,company,73,customer,114,1821.11,GBP,CRYPTO,DE,FR,True,,19,normal
1592,2025-07-14T23:09:11Z,company,36,customer,170,30.61,USD,SWIFT,IT,FR,True,,11,normal
1593,2025-08-05T21:09:11Z,company,42,company,13,2184.78,GBP,SWIFT,NG,CH,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION;HIGH_RISK_ENTITY,73,normal
1594,2025-07-13T10:53:11Z,customer,113,company,50,2427.68,EUR,CRYPTO,FR,BE,True,,26,normal
1595,2025-08-22T21:00:11Z,customer,90,customer,87,6936.67,GBP,SEPA,FR,FR,False,HIGH_RISK_ENTITY,48,normal
1596,2025-07-24T12:18:11Z,customer,97,customer,62,3854.98,EUR,CASH,FR,FR,False,,23,normal
1597,2025-08-26T04:45:11Z,company,36,company,11,2201.64,EUR,PSU-PSD2,IT,NG,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION;ODD_HOUR_ACTIVITY,79,suspicious
1598,2025-09-03T17:00:11Z,company,3,company,28,2439.13,GBP,CRYPTO,NL,DE,True,,19,normal
1599,2025-07-11T14:24:11Z,customer,153,company,11,1615.0,EUR,PSU-PSD2,FR,NG,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,40,normal
1600,2025-08-30T15:43:11Z,company,24,customer,44,113.76,GBP,PSU-PSD2,AE,FR,True,,17,normal
1601,2025-08-11T04:53:11Z,customer,110,company,39,6429.08,GBP,CASH,FR,GB,True,ODD_HOUR_ACTIVITY,40,normal
1602,2025-08-13T11:32:11Z,company,77,company,29,2922.43,USD,CARD,DE,LU,True,,21,normal
1603,2025-07-15T20:39:11Z,company,14,customer,45,2141.84,EUR,SEPA,SG,FR,True,,18,normal
1604,2025-08-12T07:57:11Z,customer,115,company,66,2734.3,GBP,SEPA,FR,IR,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,44,normal
1605,2025-08-11T22:40:11Z,customer,169,customer,92,4335.06,CHF,CARD,FR,FR,False,,17,normal
1606,2025-08-21T17:37:11Z,company,31,company,32,2181.64,GBP,CRYPTO,BE,IE,True,,15,normal
1607,2025-08-16T22:53:11Z,company,5,company,20,3550.54,EUR,SWIFT,LU,GB,True,,10,normal
1608,2025-07-22T14:48:11Z,customer,8,customer,156,692.97,EUR,PSU-PSD2,FR,FR,False,,21,normal
1609,2025-08-26T08:45:11Z,company,33,company,75,3777.57,CHF,SWIFT,CH,ES,True,,36,normal
1610,2025-07-18T04:16:11Z,customer,80,company,78,1764.36,GBP,SEPA,FR,AE,True,FONDS_SEIN_PAYS_TIER,44,normal
1611,2025-07-28T01:50:11Z,company,3,customer,43,6035.36,GBP,CASH,NL,FR,True,ODD_HOUR_ACTIVITY,35,normal
1612,2025-07-23T23:49:11Z,company,49,company,2,3513.94,CHF,SWIFT,US,IE,True,,23,normal
1613,2025-07-23T11:24:11Z,company,6,company,16,3908.03,GBP,CRYPTO,ES,US,True,FONDS_SEIN_PAYS_TIER,32,normal
1614,2025-08-16T20:35:11Z,customer,133,company,37,815.35,CHF,CARD,FR,CN,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,63,normal
1615,2025-08-01T05:23:11Z,company,68,company,26,1039.34,GBP,CRYPTO,CH,RU,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,49,normal
1616,2025-08-09T19:53:11Z,customer,85,customer,115,3580.71,EUR,SEPA,FR,FR,False,,23,normal
1617,2025-08-11T19:18:11Z,company,78,company,57,1977.9,USD,CASH,AE,AE,False,FONDS_SEIN_PAYS_TIER,29,normal
1618,2025-08-19T06:32:11Z,company,10,company,29,4359.29,USD,CARD,IE,LU,True,,15,normal
1619,2025-08-03T19:35:11Z,company,15,customer,125,1671.5,GBP,SEPA,IR,FR,True,HIGH_RISK_JURISDICTION,33,normal
1620,2025-07-12T00:10:11Z,customer,129,customer,133,4426.99,EUR,CASH,FR,FR,False,ODD_HOUR_ACTIVITY,39,normal
1621,2025-07-18T19:49:11Z,company,72,customer,52,812.04,GBP,PSU-PSD2,LU,FR,True,,23,normal
1622,2025-08-29T10:39:11Z,customer,93,customer,103,3575.61,USD,CRYPTO,FR,FR,False,,27,normal
1623,2025-08-28T01:20:11Z,company,70,company,19,51.27,EUR,PSU-PSD2,NG,ES,True,HIGH_RISK_JURISDICTION;HIGH_RISK_ENTITY,40,normal
1624,2025-08-30T12:32:11Z,company,11,company,66,2827.46,CHF,CARD,NG,IR,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,35,normal
1625,2025-09-01T20:57:11Z,company,34,company,63,2123.22,EUR,CARD,NG,IR,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION;HIGH_RISK_ENTITY,67,normal
1626,2025-08-28T08:25:11Z,customer,148,customer,156,2505.86,CHF,SEPA,FR,FR,False,,31,normal
1627,2025-08-12T04:47:11Z,company,80,company,70,2830.71,CHF,CASH,IE,NG,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION;ODD_HOUR_ACTIVITY,55,normal
1628,2025-08-27T23:29:11Z,company,23,customer,195,3692.51,CHF,SEPA,IT,FR,True,,13,normal
1629,2025-08-23T02:41:11Z,customer,103,customer,176,3341.74,GBP,CASH,FR,FR,False,ODD_HOUR_ACTIVITY,33,normal
1630,2025-09-06T13:53:11Z,customer,121,company,1,872.43,USD,CARD,FR,IT,True,,23,normal
1631,2025-07-26T12:44:11Z,customer,150,company,57,3461.55,USD,CRYPTO,FR,AE,True,FONDS_SEIN_PAYS_TIER,43,normal
1632,2025-08-07T01:40:11Z,customer,149,company,61,3707.12,CHF,CASH,FR,GB,True,ODD_HOUR_ACTIVITY,40,normal
1633,2025-08-25T17:39:11Z,customer,76,customer,134,2688.92,GBP,SWIFT,FR,FR,False,,14,normal
1634,2025-08-13T05:29:11Z,company,2,customer,95,1749.69,GBP,CARD,IE,FR,True,,32,normal
1635,2025-07-30T06:06:11Z,company,46,company,33,4692.11,GBP,CARD,FR,CH,True,FONDS_SEIN_PAYS_TIER,31,normal
1636,2025-09-05T00:17:11Z,customer,68,customer,116,2581.09,USD,CASH,FR,FR,False,ODD_HOUR_ACTIVITY,30,normal
1637,2025-08-21T05:22:11Z,customer,6,customer,44,499.14,USD,SWIFT,FR,FR,False,,17,normal
1638,2025-08-25T12:00:11Z,customer,26,company,26,6514.29,EUR,SEPA,FR,RU,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,60,normal
1639,2025-07-30T04:39:11Z,company,71,customer,169,2769.59,EUR,CARD,BE,FR,True,ODD_HOUR_ACTIVITY,40,normal
1640,2025-08-20T03:17:11Z,company,6,customer,118,253.45,EUR,CASH,ES,FR,True,,13,normal
1641,2025-08-17T09:59:11Z,customer,3,customer,177,2254.66,USD,SEPA,FR,FR,False,,21,normal
1642,2025-08-04T07:39:11Z,company,33,customer,114,852.55,USD,CARD,CH,FR,True,,19,normal
1643,2025-09-06T07:47:11Z,company,14,company,21,672.49,GBP,PSU-PSD2,SG,GB,True,,12,normal
1644,2025-08-03T01:26:11Z,company,49,customer,200,6360.94,USD,CRYPTO,US,FR,True,ODD_HOUR_ACTIVITY,24,normal
1645,2025-07-28T15:53:11Z,company,32,company,42,2929.63,GBP,SEPA,IE,NG,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,62,normal
1646,2025-08-04T18:37:11Z,customer,181,customer,117,1066.05,CHF,CARD,FR,FR,False,,5,normal
1647,2025-08-25T22:35:11Z,customer,188,company,44,3067.96,GBP,PSU-PSD2,FR,NL,True,,17,normal
1648,2025-09-06T02:26:11Z,company,61,customer,58,4148.94,EUR,CASH,GB,FR,True,ODD_HOUR_ACTIVITY,49,normal
1649,2025-09-07T20:51:11Z,customer,152,company,34,1043.33,USD,PSU-PSD2,FR,NG,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,49,normal
1650,2025-08-04T09:39:11Z,customer,58,company,42,1656.77,EUR,PSU-PSD2,FR,NG,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,58,normal
1651,2025-08-10T11:08:11Z,customer,196,customer,153,582.46,GBP,SWIFT,FR,FR,False,,21,normal
1652,2025-08-31T19:21:11Z,customer,186,customer,28,12.63,GBP,SWIFT,FR,FR,False,,10,normal
1653,2025-07-31T15:48:11Z,customer,1,customer,146,344.22,USD,PSU-PSD2,FR,FR,False,,18,normal
1654,2025-07-31T15:17:11Z,customer,56,company,37,3737.42,EUR,CASH,FR,CN,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,54,normal
1655,2025-08-02T07:06:11Z,customer,19,customer,170,2169.04,GBP,PSU-PSD2,FR,FR,False,,11,normal
1656,2025-07-20T01:42:11Z,company,64,customer,29,3042.91,GBP,SEPA,BE,FR,True,ODD_HOUR_ACTIVITY,43,normal
1657,2025-07-27T17:05:11Z,customer,59,customer,1,2067.7,GBP,CRYPTO,FR,FR,False,,6,normal
1658,2025-07-22T09:12:11Z,customer,157,company,26,131.27,CHF,CRYPTO,FR,RU,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION;HIGH_RISK_ENTITY,54,normal
1659,2025-08-21T19:25:11Z,customer,45,customer,47,2720.71,USD,SWIFT,FR,FR,False,,23,normal
1660,2025-07-19T23:25:11Z,customer,177,company,56,1241.77,CHF,SEPA,FR,NG,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,48,normal
1661,2025-08-14T11:12:11Z,company,21,company,78,1343.93,USD,CARD,GB,AE,True,FONDS_SEIN_PAYS_TIER,27,normal
1662,2025-08-10T12:41:11Z,customer,89,company,34,3247.45,GBP,CARD,FR,NG,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,51,normal
1663,2025-08-21T21:31:11Z,customer,174,customer,98,13469.25,CHF,SEPA,FR,FR,False,,15,normal
1664,2025-08-01T07:32:11Z,customer,69,company,64,1650.83,CHF,SWIFT,FR,BE,True,HIGH_RISK_ENTITY,37,normal
1665,2025-07-29T03:38:11Z,customer,155,customer,63,481.48,GBP,CASH,FR,FR,False,,25,normal
1666,2025-07-27T12:33:11Z,customer,131,company,50,43519.14,EUR,SEPA,FR,BE,True,KBK_HIGH_AMOUNT_NON_URGENT;HIGH_RISK_ENTITY,52,normal
1667,2025-07-27T08:28:11Z,company,49,company,48,348.22,USD,CASH,US,LU,True,,22,normal
1668,2025-07-22T16:13:11Z,company,70,customer,2,507.07,USD,CASH,NG,FR,True,HIGH_RISK_JURISDICTION;HIGH_RISK_ENTITY,45,normal
1669,2025-07-17T00:15:11Z,customer,174,customer,2,4111.06,USD,PSU-PSD2,FR,FR,False,ODD_HOUR_ACTIVITY,40,normal
1670,2025-07-24T22:23:11Z,customer,149,company,78,2716.36,EUR,CRYPTO,FR,AE,True,FONDS_SEIN_PAYS_TIER,40,normal
1671,2025-08-29T17:08:11Z,customer,69,customer,122,1591.93,CHF,PSU-PSD2,FR,FR,False,HIGH_RISK_ENTITY,45,normal
1672,2025-08-18T04:53:11Z,customer,123,company,64,2225.74,GBP,CASH,FR,BE,True,ODD_HOUR_ACTIVITY,28,normal
1673,2025-08-04T12:26:11Z,customer,175,company,1,5200.8,USD,CARD,FR,IT,True,,30,normal
1674,2025-08-02T05:25:11Z,customer,108,company,50,736.78,EUR,SWIFT,FR,BE,True,,17,normal
1675,2025-08-07T08:46:11Z,customer,147,customer,77,4623.26,EUR,CASH,FR,FR,False,,9,normal
1676,2025-08-08T02:30:11Z,company,52,company,41,78.94,USD,SWIFT,SG,GB,True,,24,normal
1677,2025-08-14T04:37:11Z,company,17,company,56,802.74,EUR,SEPA,SG,NG,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,53,normal
1678,2025-09-03T10:43:11Z,customer,98,customer,3,2532.97,EUR,CASH,FR,FR,False,,21,normal
1679,2025-08-19T19:54:11Z,company,21,company,15,2219.87,EUR,CRYPTO,GB,IR,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,39,normal
1680,2025-07-22T11:34:11Z,company,6,customer,56,1524.23,USD,PSU-PSD2,ES,FR,True,,25,normal
1681,2025-08-11T19:40:11Z,company,29,customer,6,15668.14,EUR,SWIFT,LU,FR,True,KBK_HIGH_AMOUNT_NON_URGENT,36,normal
1682,2025-08-05T04:56:11Z,customer,4,customer,196,1756.25,GBP,SEPA,FR,FR,False,,5,normal
1683,2025-07-18T04:00:11Z,customer,34,company,28,9488.47,USD,PSU-PSD2,FR,DE,True,ODD_HOUR_ACTIVITY,28,normal
1684,2025-09-07T04:14:11Z,customer,99,company,28,4581.57,GBP,SEPA,FR,DE,True,ODD_HOUR_ACTIVITY,36,normal
1685,2025-08-16T23:52:11Z,company,20,company,24,1578.91,EUR,CRYPTO,GB,AE,True,FONDS_SEIN_PAYS_TIER,42,normal
1686,2025-08-08T23:52:11Z,customer,182,customer,35,746.23,EUR,CARD,FR,FR,False,,21,normal
1687,2025-08-13T22:22:11Z,company,43,customer,16,311.86,EUR,SEPA,SG,FR,True,,32,normal
1688,2025-08-03T16:03:11Z,company,17,customer,192,2764.8,CHF,CARD,SG,FR,True,,18,normal
1689,2025-09-08T14:46:11Z,customer,47,customer,147,4132.37,EUR,PSU-PSD2,FR,FR,False,,29,normal
1690,2025-08-23T11:53:11Z,customer,132,company,69,460.15,USD,SWIFT,FR,IR,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,42,normal
1691,2025-08-27T19:24:11Z,customer,125,company,20,2798.55,CHF,CRYPTO,FR,GB,True,,20,normal
1692,2025-08-25T22:42:11Z,company,9,company,12,1066.14,GBP,CASH,LU,IR,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,48,normal
1693,2025-08-07T06:07:11Z,company,42,company,43,3144.22,GBP,SEPA,NG,SG,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION;HIGH_RISK_ENTITY,61,normal
1694,2025-08-08T13:35:11Z,company,55,customer,134,15.66,CHF,SWIFT,NG,FR,True,HIGH_RISK_JURISDICTION,8,normal
1695,2025-07-23T10:17:11Z,customer,189,customer,175,259.97,EUR,CARD,FR,FR,False,,18,normal
1696,2025-08-16T22:28:11Z,company,47,customer,143,49.14,GBP,SWIFT,IT,FR,True,,27,normal
1697,2025-08-07T07:56:11Z,customer,70,company,72,12491.55,EUR,PSU-PSD2,FR,LU,True,,21,normal
1698,2025-09-02T05:42:11Z,company,2,customer,25,1512.91,CHF,PSU-PSD2,IE,FR,True,,16,normal
1699,2025-09-07T18:28:11Z,company,70,customer,13,2451.22,EUR,CASH,NG,FR,True,HIGH_RISK_JURISDICTION;HIGH_RISK_ENTITY,60,normal
1700,2025-08-10T09:06:11Z,customer,68,customer,193,3183.94,GBP,CRYPTO,FR,FR,False,,5,normal
1701,2025-07-17T00:25:11Z,customer,15,customer,153,3958.47,GBP,SEPA,FR,FR,False,ODD_HOUR_ACTIVITY,45,normal
1702,2025-08-23T14:21:11Z,customer,187,customer,73,2714.35,USD,CARD,FR,FR,False,,24,normal
1703,2025-09-02T11:19:11Z,company,26,customer,60,4167.57,USD,SWIFT,RU,FR,True,HIGH_RISK_JURISDICTION;HIGH_RISK_ENTITY,46,normal
1704,2025-09-06T08:48:11Z,company,80,customer,141,4398.27,USD,CASH,IE,FR,True,,9,normal
1705,2025-08-12T02:13:11Z,company,36,customer,1,372.45,CHF,CRYPTO,IT,FR,True,,23,normal
1706,2025-08-28T21:39:11Z,customer,179,customer,115,3987.81,GBP,SWIFT,FR,FR,False,,13,normal
1707,2025-08-26T22:43:11Z,company,24,customer,54,4289.77,USD,SWIFT,AE,FR,True,,36,normal
1708,2025-08-22T19:12:11Z,customer,167,customer,144,7558.4,CHF,PSU-PSD2,FR,FR,False,,21,normal
1709,2025-07-24T05:22:11Z,company,27,customer,142,4524.93,GBP,SWIFT,SG,FR,True,,11,normal
1710,2025-07-22T18:29:11Z,customer,59,customer,196,1032.07,EUR,CASH,FR,FR,False,,12,normal
1711,2025-08-08T22:17:11Z,customer,109,company,1,2077.21,GBP,SWIFT,FR,IT,True,,16,normal
1712,2025-07-13T02:39:11Z,customer,66,company,67,2906.05,CHF,CARD,FR,IR,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION;ODD_HOUR_ACTIVITY,61,normal
1713,2025-08-16T18:28:11Z,company,66,customer,112,671.67,GBP,CRYPTO,IR,FR,True,HIGH_RISK_JURISDICTION,23,normal
1714,2025-07-30T11:25:11Z,customer,164,customer,60,15183.39,GBP,CRYPTO,FR,FR,False,,23,normal
1715,2025-08-01T12:48:11Z,company,4,company,36,5095.49,USD,CARD,IR,IT,True,HIGH_RISK_JURISDICTION,44,normal
1716,2025-07-27T22:38:11Z,company,23,customer,68,2871.53,USD,CARD,IT,FR,True,,7,normal
1717,2025-07-28T16:30:11Z,company,2,company,4,1093.46,EUR,SEPA,IE,IR,True,FONDS_SEIN_PAYS_TIER;HIGH_RISK_JURISDICTION,56,normal
1718,2025-07-24T06:28:11Z,company,24,company,22,8792.21,GBP,CASH,AE,IE,True,,21,normal
1719,2025-08-17T23:31:11Z,customer,175,customer,140,1110.14,EUR,CARD,FR,FR,False,,27,normal
1720,2025-07-19T23:18:11Z,customer,196,customer,83,1561.94,EUR,CASH,FR,FR,False,,18,normal
1721,2025-08-07T10:58:11Z,customer,55,customer,156,4053.99,EUR,CASH,FR,FR,False,,12,normal
1722,2025-08-13T09:22:11Z,customer,200,company,2,4613.06,EUR,SWIFT,FR,IE,True,HIGH_RISK_ENTITY,44,normal
